[['job_info_work_city', 'job_info_work_state']]
[['Bensenville', 'ILLINOIS']]
[['San Francisco', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Dallas', 'TEXAS']]
[['Frisco', 'TEXAS']]
[['Aliso Viejo', 'CALIFORNIA']]
[['Worcester', 'MASSACHUSETTS']]
[['Worcester', 'MASSACHUSETTS']]
[['Worcester', 'MASSACHUSETTS']]
[['Worcester', 'MASSACHUSETTS']]
[['Sayreville', 'NEW JERSEY']]
[['Warrenville', 'ILLINOIS']]
[['New York', 'NEW YORK']]
[['Sunnyvale', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['san ramon', 'CALIFORNIA']]
[['New Orleans', 'LOUISIANA']]
[['Iselin', 'NEW JERSEY']]
[['Compton', 'CALIFORNIA']]
[['Warrenville', 'ILLINOIS']]
[['Piscataway', 'NEW JERSEY']]
[['Southfield', 'MICHIGAN']]
[['New York', 'NEW YORK']]
[['Tampa', 'FLORIDA']]
[['Frisco', 'TEXAS']]
[['EXTON', 'PENNSYLVANIA']]
[['Farmington', 'CONNECTICUT']]
[['Brookings', 'SOUTH DAKOTA']]
[['Brooklyn Center', 'MINNESOTA']]
[['SCARSDALE', 'NEW YORK']]
[['ALBANY', 'NEW YORK']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['WOODSIDE', 'NEW YORK']]
[['CATHEDRAL CITY', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Jersey City', 'NEW JERSEY']]
[['Hallandale', 'FLORIDA']]
[['CAMPBELL', 'CALIFORNIA']]
[['Canton', 'MICHIGAN']]
[['NEWARK', 'DELAWARE']]
[['Chicago', 'ILLINOIS']]
[['FREMONT', 'CALIFORNIA']]
[['St Augustine', 'FLORIDA']]
[['Raleigh', 'NORTH CAROLINA']]
[['New York', 'NEW YORK']]
[['Okeechobee', 'FLORIDA']]
[['Edison', 'NEW JERSEY']]
[['BETHESDA', 'MARYLAND']]
[['Miami', 'FLORIDA']]
[['Irvine', 'CALIFORNIA']]
[['Tampa', 'FLORIDA']]
[['Southfield', 'MICHIGAN']]
[['Southfield', 'MICHIGAN']]
[['Anaheim', 'CALIFORNIA']]
[['ATLANTA', 'GEORGIA']]
[['Baldwin Park', 'CALIFORNIA']]
[['Manassas', 'VIRGINIA']]
[['Toledo', 'OHIO']]
[['EDISON', 'NEW JERSEY']]
[['MEDLEY', 'FLORIDA']]
[['Monmouth', 'OREGON']]
[['Plano', 'TEXAS']]
[['Irvine', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['Canonsburg', 'PENNSYLVANIA']]
[['San Jose', 'CALIFORNIA']]
[['Dallas', 'TEXAS']]
[['Chesterfield', 'MISSOURI']]
[['Morrisville', 'NORTH CAROLINA']]
[['Fort Lauderdale', 'FLORIDA']]
[['La Jolla', 'CALIFORNIA']]
[['Womelsdorf', 'PENNSYLVANIA']]
[['Worcester', 'MASSACHUSETTS']]
[['PLAINSBORO', 'NEW JERSEY']]
[['GAITHERSBURG', 'MARYLAND']]
[['Plano', 'TEXAS']]
[['Burlingame', 'CALIFORNIA']]
[['Enola, PA & various unanticipated locations', 'PENNSYLVANIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Houston', 'TEXAS']]
[['Schaumburg', 'ILLINOIS']]
[['Madison', 'WISCONSIN']]
[['Louisville', 'KENTUCKY']]
[['Louisville', 'KENTUCKY']]
[['Glendale', 'CALIFORNIA']]
[['Alpharetta', 'GEORGIA']]
[['Tucson', 'ARIZONA']]
[['Morristown', 'NEW JERSEY']]
[['Farmington Hills', 'MICHIGAN']]
[['Canton', 'MASSACHUSETTS']]
[['Frisco', 'TEXAS']]
[['Edison', 'NEW JERSEY']]
[['Boston', 'MASSACHUSETTS']]
[['FLUSHING', 'NEW YORK']]
[['Los Angeles', 'CALIFORNIA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Coral Gables', 'FLORIDA']]
[['Brooklyn', 'NEW YORK']]
[['St. Louis', 'MISSOURI']]
[['Monroe', 'NEW JERSEY']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Bethlehem', 'PENNSYLVANIA']]
[['Hopkinton', 'MASSACHUSETTS']]
[['Los Angeles', 'CALIFORNIA']]
[['Bridgewater', 'NEW JERSEY']]
[['New York', 'NEW YORK']]
[['Baltimore', 'MARYLAND']]
[['Chantilly', 'VIRGINIA']]
[['Edison', 'NEW JERSEY']]
[['East Brunswick', 'NEW JERSEY']]
[['Phoenix', 'ARIZONA']]
[['Atlanta', 'GEORGIA']]
[['East Brunswick', 'NEW JERSEY']]
[['Wichita', 'KANSAS']]
[['COLONIAL', 'NEW JERSEY']]
[['MARTINEZ', 'CALIFORNIA']]
[['Campbell', 'CALIFORNIA']]
[['Irving', 'TEXAS']]
[['Wichita', 'KANSAS']]
[['Bensalem', 'PENNSYLVANIA']]
[['Schaumburg', 'ILLINOIS']]
[['Woodstock', 'GEORGIA']]
[['San Francisco', 'CALIFORNIA']]
[['San Francisco', 'CALIFORNIA']]
[['Boston', 'MASSACHUSETTS']]
[['Tampa', 'FLORIDA']]
[['North Chicago', 'ILLINOIS']]
[['Boynton Beach', 'FLORIDA']]
[['Boynton Beach', 'FLORIDA']]
[['Greenbelt', 'MARYLAND']]
[['New York', 'NEW YORK']]
[['Channelview', 'TEXAS']]
[['FRAMINGHAM', 'MASSACHUSETTS']]
[['CHANDLER', 'ARIZONA']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Mountain View', 'CALIFORNIA']]
[['Somers', 'NEW YORK']]
[['Schaumburg', 'ILLINOIS']]
[['Shawnee', 'KANSAS']]
[['San Jose', 'CALIFORNIA']]
[['IRVINE', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Warrenville', 'ILLINOIS']]
[['Parlin', 'NEW JERSEY']]
[['Houston', 'TEXAS']]
[['NORCROSS', 'GEORGIA']]
[['Arlington Heights', 'ILLINOIS']]
[['Charlotte', 'NORTH CAROLINA']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Worcester', 'MASSACHUSETTS']]
[['Edison', 'NEW JERSEY']]
[['Irving', 'TEXAS']]
[['Edison', 'NEW JERSEY']]
[['Princeton', 'NEW JERSEY']]
[['Irving', 'TEXAS']]
[['Riverdale', 'NEW JERSEY']]
[['Rockville', 'MARYLAND']]
[['Canton', 'MICHIGAN']]
[['Tampa', 'FLORIDA']]
[['Canton', 'MICHIGAN']]
[['Tampa', 'FLORIDA']]
[['Louisville', 'KENTUCKY']]
[['Olney', 'MARYLAND']]
[['Accokeek', 'MARYLAND']]
[['Irvine', 'CALIFORNIA']]
[['Princeton', 'NEW JERSEY']]
[['Piscataway', 'NEW JERSEY']]
[['MAPLEWOOD', 'NEW JERSEY']]
[['Irving', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Los Angeles', 'CALIFORNIA']]
[['Wixom', 'MICHIGAN']]
[['New York', 'NEW YORK']]
[['Los Angeles', 'CALIFORNIA']]
[['Smiths Grove', 'KENTUCKY']]
[['Hartford', 'CONNECTICUT']]
[['ATLANTA', 'GEORGIA']]
[['Livonia', 'MICHIGAN']]
[['Bentonville', 'ARKANSAS']]
[['San Diego', 'CALIFORNIA']]
[['Farmington Hills', 'MICHIGAN']]
[['EAST HANOVER', 'NEW JERSEY']]
[['Monterey', 'CALIFORNIA']]
[['New London', 'CONNECTICUT']]
[['Iselin', 'NEW JERSEY']]
[['New York', 'NEW YORK']]
[['Los Angeles', 'CALIFORNIA']]
[['Omaha', 'NEBRASKA']]
[['West Point', 'GEORGIA']]
[['Farmington Hills', 'MICHIGAN']]
[['San Marcos', 'TEXAS']]
[['Manassas', 'VIRGINIA']]
[['HOUSTON', 'TEXAS']]
[['San Marcos', 'TEXAS']]
[['San Marcos', 'TEXAS']]
[['Springfield', 'ILLINOIS']]
[['Wading River', 'NEW YORK']]
[['San Diego', 'CALIFORNIA']]
[['North Brunswick', 'NEW JERSEY']]
[['BANNING', 'CALIFORNIA']]
[['SANTA CLARA', 'CALIFORNIA']]
[['Dunn Loring', 'VIRGINIA']]
[['LOS ANGELES', 'CALIFORNIA']]
[['Bellevue', 'WASHINGTON']]
[['Gardena', 'CALIFORNIA']]
[['Collierville', 'TENNESSEE']]
[['Austin', 'TEXAS']]
[['PISCATAWAY', 'NEW JERSEY']]
[['Ann Arbor', 'MICHIGAN']]
[['NORWALK', 'CONNECTICUT']]
[['Hoosick Falls', 'NEW YORK']]
[['Los Angeles', 'CALIFORNIA']]
[['Camarillo', 'CALIFORNIA']]
[['Parlin', 'NEW JERSEY']]
[['doylestown', 'PENNSYLVANIA']]
[['Hoffman Estates', 'ILLINOIS']]
[['Irving', 'TEXAS']]
[['Carmel', 'INDIANA']]
[['BROOKLYN', 'NEW YORK']]
[['BOSTON', 'MASSACHUSETTS']]
[['Downers Grove', 'ILLINOIS']]
[['Fort Lauderdale', 'FLORIDA']]
[['NEW ALBANY', 'OHIO']]
[['Houston', 'TEXAS']]
[['Germantown', 'MARYLAND']]
[['Edison', 'NEW JERSEY']]
[['Mount Joy', 'PENNSYLVANIA']]
[['Palo Alto', 'CALIFORNIA']]
[['Troy', 'MICHIGAN']]
[['Edison', 'NEW JERSEY']]
[['Princeton', 'NEW JERSEY']]
[['Rosemont', 'ILLINOIS']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Princeton', 'NEW JERSEY']]
[['Longview', 'TEXAS']]
[['Los Angeles', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['mobile', 'ALABAMA']]
[['LIBERTY', 'TEXAS']]
[['CHESTERFIELD', 'MISSOURI']]
[['Taneytown', 'MARYLAND']]
[['Hermiston', 'OREGON']]
[['San Jose', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Itasca', 'ILLINOIS']]
[['Troy', 'MICHIGAN']]
[['Fullerton', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Herndon', 'VIRGINIA']]
[['Columbus', 'INDIANA']]
[['Chantilly', 'VIRGINIA']]
[['Edison', 'NEW JERSEY']]
[['NAPLES', 'FLORIDA']]
[['Dallas', 'TEXAS']]
[['Patchogue', 'NEW YORK']]
[['Piscataway', 'NEW JERSEY']]
[['Sunnyvale', 'CALIFORNIA']]
[['Piscataway', 'NEW JERSEY']]
[['Wellington', 'FLORIDA']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['Irvine', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['LOS ANGELES', 'CALIFORNIA']]
[['Los Angeles', 'CALIFORNIA']]
[['Waltham', 'MASSACHUSETTS']]
[['Houston', 'TEXAS']]
[['Houston', 'TEXAS']]
[['Richardson', 'TEXAS']]
[['Houston', 'TEXAS']]
[['New York', 'NEW YORK']]
[['Plano', 'TEXAS']]
[['Newtown Square', 'PENNSYLVANIA']]
[['Lombard', 'ILLINOIS']]
[['DALLAS', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Detroit', 'MICHIGAN']]
[['Herndon', 'VIRGINIA']]
[['Columbia', 'MARYLAND']]
[['Addison', 'TEXAS']]
[['Houston', 'TEXAS']]
[['ST. CLOUD', 'FLORIDA']]
[['Edison', 'NEW JERSEY']]
[['Tampa', 'FLORIDA']]
[['Troy', 'MICHIGAN']]
[['Farmington Hills', 'MICHIGAN']]
[['Edison', 'NEW JERSEY']]
[['Springfield', 'ILLINOIS']]
[['Orlando', 'FLORIDA']]
[['New York', 'NEW YORK']]
[['University', 'MISSISSIPPI']]
[['Richardson', 'TEXAS']]
[['Los Angeles', 'CALIFORNIA']]
[['San Ramon', 'CALIFORNIA']]
[['Omaha', 'NEBRASKA']]
[['Irvine', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Columbia', 'MARYLAND']]
[['Canton', 'MICHIGAN']]
[['Gainesville', 'FLORIDA']]
[['Somers', 'NEW YORK']]
[['EDISON', 'NEW JERSEY']]
[['Delray Beach', 'FLORIDA']]
[['New York', 'NEW YORK']]
[['Littleton', 'COLORADO']]
[['Schaumburg', 'ILLINOIS']]
[['NATIONAL CITY', 'CALIFORNIA']]
[['PENSACOLA', 'FLORIDA']]
[['Alpharetta', 'GEORGIA']]
[['Dublin', 'OHIO']]
[['Lisle', 'ILLINOIS']]
[['Dallas', 'TEXAS']]
[['Edison', 'NEW JERSEY']]
[['Allen', 'TEXAS']]
[['Lathrup Village', 'MICHIGAN']]
[['FAIRFAX', 'VIRGINIA']]
[['Jackson', 'WYOMING']]
[['Diamond Bar', 'CALIFORNIA']]
[['miami', 'FLORIDA']]
[['Edison', 'NEW JERSEY']]
[['Overland Park', 'KANSAS']]
[['COLUMBIA', 'MARYLAND']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['San Jose', 'CALIFORNIA']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Chattanooga', 'TENNESSEE']]
[['Tampa', 'FLORIDA']]
[['Edison', 'NEW JERSEY']]
[['Manning', 'SOUTH CAROLINA']]
[['NEW YORK', 'NEW YORK']]
[['San Diego', 'CALIFORNIA']]
[['Alexandria', 'VIRGINIA']]
[['Northville', 'MICHIGAN']]
[['Princeton', 'NEW JERSEY']]
[['Las Vegas', 'NEVADA']]
[['Las Vegas', 'NEVADA']]
[['Las Vegas', 'NEVADA']]
[['Herndon', 'VIRGINIA']]
[['Columbia', 'MARYLAND']]
[['Sunnyvale', 'CALIFORNIA']]
[['Las Vegas', 'NEVADA']]
[['Atlanta', 'GEORGIA']]
[['Somers', 'NEW YORK']]
[['Columbia', 'MARYLAND']]
[['Mountain View', 'CALIFORNIA']]
[['Little Rock', 'ARKANSAS']]
[['Norwalk', 'CALIFORNIA']]
[['Centreville', 'VIRGINIA']]
[['SPARTANBURG', 'SOUTH CAROLINA']]
[['Boca Raton', 'FLORIDA']]
[['Folsom', 'CALIFORNIA']]
[['LOMITA', 'CALIFORNIA']]
[['NEWARK', 'NEW JERSEY']]
[['Irvine', 'CALIFORNIA']]
[['Sugar Land', 'TEXAS']]
[['DAYVILLE', 'CONNECTICUT']]
[['Bear', 'DELAWARE']]
[['Somers', 'NEW YORK']]
[['Arlington Heights', 'ILLINOIS']]
[['LYNNWOOD', 'WASHINGTON']]
[['Cherry Hill', 'NEW JERSEY']]
[['New York', 'NEW YORK']]
[['Granger', 'INDIANA']]
[['Northville', 'MICHIGAN']]
[['Sunnyvale', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Schaumburg', 'ILLINOIS']]
[['Aracdia', 'CALIFORNIA']]
[['Indianapolis', 'INDIANA']]
[['North Brunswick', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Edison', 'NEW JERSEY']]
[['Foothill Ranch', 'CALIFORNIA']]
[['Kendall Park', 'NEW JERSEY']]
[['WILMINGTON', 'DELAWARE']]
[['New York', 'NEW YORK']]
[['New York', 'NEW YORK']]
[['New York', 'NEW YORK']]
[['New York', 'NEW YORK']]
[['Columbia', 'MARYLAND']]
[['Taylor', 'MICHIGAN']]
[['Minneapolis', 'MINNESOTA']]
[['San Jose', 'CALIFORNIA']]
[['HERNDON', 'VIRGINIA']]
[['San Francisco', 'CALIFORNIA']]
[['Long Beach', 'CALIFORNIA']]
[['Colorado City', 'TEXAS']]
[['SALT LAKE CITY', 'UTAH']]
[['Denver', 'COLORADO']]
[['Roseville', 'CALIFORNIA']]
[['Roseville', 'CALIFORNIA']]
[['Torrance', 'CALIFORNIA']]
[['Naperville', 'ILLINOIS']]
[['San Antonio', 'TEXAS']]
[['New York', 'NEW YORK']]
[['Tampa', 'FLORIDA']]
[['Schuylkill Haven', 'PENNSYLVANIA']]
[['Roseville', 'CALIFORNIA']]
[['El Campo', 'TEXAS']]
[['Irving', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Tampa', 'FLORIDA']]
[['Tampa', 'FLORIDA']]
[['Raleigh', 'NORTH CAROLINA']]
[['Morrisville', 'NORTH CAROLINA']]
[['Coffeeville', 'MISSISSIPPI']]
[['Sunnyvale', 'CALIFORNIA']]
[['Troy', 'MICHIGAN']]
[['SAN FRANCISCO', 'CALIFORNIA']]
[['Herndon', 'VIRGINIA']]
[['Edison', 'NEW JERSEY']]
[['Deerfield Beach', 'FLORIDA']]
[['Denver', 'COLORADO']]
[['SAYREVILLE', 'NEW JERSEY']]
[['Alexandria', 'VIRGINIA']]
[['South San Francisco', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['ISELIN', 'NEW JERSEY']]
[['LAWRENCEVILLE', 'GEORGIA']]
[['Farmington Hills', 'MICHIGAN']]
[['Capitol Heights', 'MARYLAND']]
[['Somers', 'NEW YORK']]
[['Sunnyvale', 'CALIFORNIA']]
[['San Diego', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Herndon', 'VIRGINIA']]
[['Northville', 'MICHIGAN']]
[['Fort Worth', 'TEXAS']]
[['Peoria', 'ILLINOIS']]
[['Brooklyn', 'NEW YORK']]
[['Farmington Hills', 'MICHIGAN']]
[['Tampa', 'FLORIDA']]
[['Fremont', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['Kensington', 'MARYLAND']]
[['Chicago', 'ILLINOIS']]
[['Herndon', 'VIRGINIA']]
[['Piedmont', 'SOUTH CAROLINA']]
[['San Jose', 'CALIFORNIA']]
[['Marietta', 'GEORGIA']]
[['Los Angeles', 'CALIFORNIA']]
[['Atlanta', 'GEORGIA']]
[['Herndon', 'VIRGINIA']]
[['Piscataway', 'NEW JERSEY']]
[['Dallas', 'TEXAS']]
[['Piscataway', 'NEW JERSEY']]
[['CANTON', 'OHIO']]
[['Herndon', 'VIRGINIA']]
[['Phoenix', 'ARIZONA']]
[['Dallas', 'TEXAS']]
[['Alpharetta', 'GEORGIA']]
[['Fairless Hills', 'PENNSYLVANIA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Houston', 'TEXAS']]
[['Springfield', 'ILLINOIS']]
[['PLAINSBORO', 'NEW JERSEY']]
[['PRINCETON', 'NEW JERSEY']]
[['Los Angeles', 'CALIFORNIA']]
[['Chicago', 'ILLINOIS']]
[['Pleasanton', 'CALIFORNIA']]
[['Newark', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['EDISON', 'NEW JERSEY']]
[['Charlotte', 'NORTH CAROLINA']]
[['Broomfield', 'COLORADO']]
[['ARLINGTON HEIGHTS', 'ILLINOIS']]
[['Torrance', 'CALIFORNIA']]
[['South Plainfield', 'NEW JERSEY']]
[['Hermiston', 'OREGON']]
[['Houston', 'TEXAS']]
[['Roswell', 'GEORGIA']]
[['Dallas', 'TEXAS']]
[['San Diego', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Enola, PA & various unanticipated locations', 'PENNSYLVANIA']]
[['Fort Worth', 'TEXAS']]
[['Anaheim', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Chantilly', 'VIRGINIA']]
[['SARATOGA SPRINGS', 'NEW YORK']]
[['Fort Worth', 'TEXAS']]
[['Redwood Shores', 'CALIFORNIA']]
[['Pasadena', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Rochester Hills', 'MICHIGAN']]
[['Cherry Hill', 'NEW JERSEY']]
[['Troy', 'MICHIGAN']]
[['Newtown', 'PENNSYLVANIA']]
[['BRINKLOW', 'MARYLAND']]
[['Troy', 'MICHIGAN']]
[['SAN PABLO', 'CALIFORNIA']]
[['Los Angeles', 'CALIFORNIA']]
[['San Diego', 'CALIFORNIA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Louisville', 'KENTUCKY']]
[['LAUREL', 'MARYLAND']]
[['Irving', 'TEXAS']]
[['Newark', 'NEW JERSEY']]
[['Farmington Hills', 'MICHIGAN']]
[['DYER', 'INDIANA']]
[['PALM SPRINGS', 'CALIFORNIA']]
[['Somers', 'NEW YORK']]
[['West Valley', 'UTAH']]
[['Greenwich', 'CONNECTICUT']]
[['Newark', 'DELAWARE']]
[['San Diego', 'CALIFORNIA']]
[['Milwaukee', 'WISCONSIN']]
[['Piscataway', 'NEW JERSEY']]
[['San Diego', 'CALIFORNIA']]
[['ARLINGTON', 'VIRGINIA']]
[['Raleigh', 'NORTH CAROLINA']]
[['NORTH BRUNSWICK', 'NEW JERSEY']]
[['Omaha', 'NEBRASKA']]
[['Overland Park', 'KANSAS']]
[['Kirkland', 'WASHINGTON']]
[['New York', 'NEW YORK']]
[['Kirkland', 'WASHINGTON']]
[['San Diego', 'CALIFORNIA']]
[['Adairsville', 'GEORGIA']]
[['Diamond Bar', 'CALIFORNIA']]
[['Hoffman Estates', 'ILLINOIS']]
[['Antioch', 'CALIFORNIA']]
[['Gloucester', 'MASSACHUSETTS']]
[['Kirkland', 'WASHINGTON']]
[['Atlanta', 'GEORGIA']]
[['Kirkland', 'WASHINGTON']]
[['Irving', 'TEXAS']]
[['Farmington Hills', 'MICHIGAN']]
[['EMERSON', 'NEW JERSEY']]
[['Irving', 'TEXAS']]
[['SOMERSET', 'NEW JERSEY']]
[['Northville', 'MICHIGAN']]
[['Northville', 'MICHIGAN']]
[['Chantilly', 'VIRGINIA']]
[['Irving', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Dallas', 'TEXAS']]
[['PLAINSBORO', 'NEW JERSEY']]
[['CLEVELAND', 'OHIO']]
[['Skaneateles Falls', 'NEW YORK']]
[['ARLINGTON HEIGHTS', 'ILLINOIS']]
[['Annandale', 'VIRGINIA']]
[['San Jose', 'CALIFORNIA']]
[['pittsburgh', 'PENNSYLVANIA']]
[['Branford', 'CONNECTICUT']]
[['MARLBOROUGH', 'MASSACHUSETTS']]
[['San Jose', 'CALIFORNIA']]
[['Herndon', 'VIRGINIA']]
[['Somers', 'NEW YORK']]
[['Herndon', 'VIRGINIA']]
[['SOMERSET', 'NEW JERSEY']]
[['ARLINGTON HEIGHTS', 'ILLINOIS']]
[['San Jose', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Wayne', 'PENNSYLVANIA']]
[['Boulder', 'COLORADO']]
[['Somers', 'NEW YORK']]
[['San Diego', 'CALIFORNIA']]
[['Chantilly', 'VIRGINIA']]
[['Seagoville', 'TEXAS']]
[['West Point', 'GEORGIA']]
[['Laveen', 'ARIZONA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['PLAINSBORO', 'NEW JERSEY']]
[['PRINCETON', 'NEW JERSEY']]
[['San Diego', 'CALIFORNIA']]
[['San Rafael', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['San Rafael', 'CALIFORNIA']]
[['Omaha', 'NEBRASKA']]
[['bellevue', 'WASHINGTON']]
[['Tampa', 'FLORIDA']]
[['Rolling Meadows', 'ILLINOIS']]
[['Newtown', 'PENNSYLVANIA']]
[['Monterey', 'CALIFORNIA']]
[['SOUTH PLAINFIELD', 'NEW JERSEY']]
[['SOUTH PLAINFIELD', 'NEW JERSEY']]
[['Exton', 'PENNSYLVANIA']]
[['Charlotte', 'NORTH CAROLINA']]
[['WEST PALM BEACH', 'FLORIDA']]
[['Kirkland', 'WASHINGTON']]
[['Kirkland', 'WASHINGTON']]
[['Miami', 'FLORIDA']]
[['Houston', 'TEXAS']]
[['Newtown', 'PENNSYLVANIA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['AMENIA', 'NEW YORK']]
[['Rolling Meadows', 'ILLINOIS']]
[['Upland', 'CALIFORNIA']]
[['Rolling Hills Estate', 'CALIFORNIA']]
[['Plano', 'TEXAS']]
[['Scottsdale', 'ARIZONA']]
[['Mineola', 'NEW YORK']]
[['San Diego', 'CALIFORNIA']]
[['Roosevelt', 'NEW YORK']]
[['PISCATAWAY', 'NEW JERSEY']]
[['Milpitas', 'CALIFORNIA']]
[['Torrance', 'CALIFORNIA']]
[['Fayetteville', 'ARKANSAS']]
[['Memphis', 'TENNESSEE']]
[['Monrovia', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['South Burlington', 'VERMONT']]
[['Millstone Township', 'NEW JERSEY']]
[['ISELIN', 'NEW JERSEY']]
[['Pasadena', 'CALIFORNIA']]
[['Princeton', 'NEW JERSEY']]
[['Portland', 'OREGON']]
[['Miami', 'FLORIDA']]
[['San Jose', 'CALIFORNIA']]
[['Rockaway', 'NEW JERSEY']]
[['Farmington Hills', 'MICHIGAN']]
[['Alpharetta', 'GEORGIA']]
[['BRIDGEWATER', 'NEW JERSEY']]
[['Fairless Hills', 'PENNSYLVANIA']]
[['Piscataway', 'NEW JERSEY']]
[['Farmington Hills', 'MICHIGAN']]
[['Edison', 'NEW JERSEY']]
[['Manassas', 'VIRGINIA']]
[['San Jacinto', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Indianapolis', 'INDIANA']]
[['Fremont', 'CALIFORNIA']]
[['Marksville', 'LOUISIANA']]
[['Tampa', 'FLORIDA']]
[['INDIANTOWN', 'FLORIDA']]
[['Oklahoma City', 'OKLAHOMA']]
[['Reston', 'VIRGINIA']]
[['Ann Arbor', 'MICHIGAN']]
[['BOWLING GREEN', 'KENTUCKY']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Morristown', 'NEW JERSEY']]
[['Brooklyn', 'NEW YORK']]
[['MAHWAH', 'NEW JERSEY']]
[['Plymouth', 'MICHIGAN']]
[['PLAINSBORO', 'NEW JERSEY']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Aurora', 'OHIO']]
[['Raleigh', 'NORTH CAROLINA']]
[['Raleigh', 'NORTH CAROLINA']]
[['Herndon', 'VIRGINIA']]
[['Addison', 'TEXAS']]
[['Mount Laurel', 'NEW JERSEY']]
[['Pensacola', 'FLORIDA']]
[['Farmington Hills', 'MICHIGAN']]
[['Florence', 'KENTUCKY']]
[['Dallas', 'TEXAS']]
[['Overland Park', 'KANSAS']]
[['Fall River', 'MASSACHUSETTS']]
[['Chantilly', 'VIRGINIA']]
[['New York', 'NEW YORK']]
[['Milpitas', 'CALIFORNIA']]
[['Milpitas', 'CALIFORNIA']]
[['Tampa', 'FLORIDA']]
[['Morristown', 'NEW JERSEY']]
[['WASHINGTON', 'DISTRICT OF COLUMBIA']]
[['Somers', 'NEW YORK']]
[['Southfield', 'MICHIGAN']]
[['Somers', 'NEW YORK']]
[['Raleigh', 'NORTH CAROLINA']]
[['Torrance', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Ann Arbor', 'MICHIGAN']]
[['N. AMITYVILLE', 'NEW YORK']]
[['Diamond Bar', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['SEWARD', 'NEBRASKA']]
[['Northville', 'MICHIGAN']]
[['BURBANK', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Chicago', 'ILLINOIS']]
[['New York', 'NEW YORK']]
[['San Rafael', 'CALIFORNIA']]
[['Herndon', 'VIRGINIA']]
[['San Rafael', 'CALIFORNIA']]
[['MT. VERNON', 'WASHINGTON']]
[['New York', 'NEW YORK']]
[['San Jose', 'CALIFORNIA']]
[['Farmington Hills', 'MICHIGAN']]
[['Southfield', 'MICHIGAN']]
[['Houston', 'TEXAS']]
[['Kirkland', 'WASHINGTON']]
[['Sterling', 'VIRGINIA']]
[['Columbus', 'OHIO']]
[['BROOKLYN', 'NEW YORK']]
[['Schaumburg', 'ILLINOIS']]
[['Schaumburg', 'ILLINOIS']]
[['Schaumburg', 'ILLINOIS']]
